state,key,svn,english,translation
"NEW","tutorial_powerreactorpowerup","2624","","<b>REAKTOR</b> se spouští."
"NEW","tutorial_powerreactoractive","2624","","<b>REAKTOR</b> je aktivní! Loď nyní generuje energii."
"NEW","tutorial_air_title","2624","","KYSLÍK"
"NEW","tutorial_airinstallairduct","2624","","Nyní musíme posádce zajistit dýchatelnou atmosféru. K tomu slouží <b>VZDUCHOTECHNIKA</b>.\n\nNainstalujte <b>VZDUCHOTECHNIKU</b> někam poblíž reaktoru."
"NEW","tutorial_aircables","2624","","<b>VZDUCHOTECHNIKA</b> potřebuje napájení z <b>REAKTORU</b>. V menu <b>VÝSTAVBA</b> vyberte <b>KABELY</b>."
"NEW","tutorial_aircabletoreactor","2624","","Tažením propojte reaktor se vzduchotechnikou (spojte červené kruhy).\n\nNapájecí <b>KABELY</b> slouží k propojení reaktorů s jakýmkoli zařízením vyžadujícím energii.\n\nNapájecí <b>KABELY</b> jsou červené a musí spojovat červené kruhy na zařízeních."
"NEW","tutorial_airinstallairloader","2624","","<b>VZDUCHOTECHNIKA</b> potřebuje <b>KYSLÍK</b>, podobně jako reaktor palivo. K dodávkám použijeme <b>NAKLADAČ KYSLÍKU</b>.\n\nNainstalujte <b>NAKLADAČ KYSLÍKU</b> poblíž <b>VZDUCHOTECHNIKY</b>."
"NEW","tutorial_airpipes","2624","","Musíme propojit <b>NAKLADAČ KYSLÍKU</b> se <b>VZDUCHOTECHNIKOU</b> pomocí <b>POTRUBÍ</b>.\n\nV menu <b>VÝSTAVBA</b> vyberte <b>POTRUBÍ</b>."
"NEW","tutorial_airpipetoairduct","2624","","Tažením propojte <b>NAKLADAČ KYSLÍKU</b> se <b>VZDUCHOTECHNIKOU</b> (spojte <b>MODRÉ</b> kruhy)."
"NEW","tutorial_airdone","2624","","<b>VZDUCHOTECHNIKA</b> je aktivní a natlakovává kabinu! Atmosféra bude brzy dýchatelná."
"NEW","tutorial_engines_title","2624","","MOTORY"
"NEW","tutorial_enginesintro","2624","","Loď má z výroby osazeny dva motory, které jsou připraveny k provozu, ale musíme je zapojit."
"NEW","tutorial_enginesinformation","2624","","Motory vyžadují k provozu <b>ENERGII</b> i <b>PALIVO</b>. Musíme oba motory připojit k rozvodům."
"NEW","tutorial_enginesconnectpipes","2624","","Začněme motorem na pravoboku. V menu potrubí vytvořte odbočku z motoru k vašemu stávajícímu žlutému palivovému vedení."
"NEW","tutorial_enginesconnectpower","2624","","Nyní v menu <b>KABELY</b> připojte motor k vašemu stávajícímu červenému elektrickému vedení."
"NEW","tutorial_enginesstarboardside","2624","","Skvělá práce! Motor na pravoboku se právě spouští."
"NEW","tutorial_enginesportside","2624","","Nyní proces zopakujte u motoru na levoboku. Připojte palivové a napájecí vedení."
"NEW","tutorial_enginesoperational","2624","","Oba naše motory jsou nyní provozuschopné."
"NEW","tutorial_ftl_title","2624","","NADSVĚTELNÁ RYCHLOST"
"NEW","tutorial_ftlintro","2624","","Bez nadsvětelného cestování nedokážeme pasažéry dopravit do cíle. Tato loď bohužel není vybavena vlastním <b>FTL pohonem</b>.\n\nBudeme ho muset koupit a zprovoznit."
"NEW","tutorial_ftltradescreen","2624","","Otevřete obrazovku obchodu a zakupte <b>FTL pohon</b> a několik <b>FTL výbojů</b>."
"NEW","tutorial_ftlselectpropulsion","2624","","Předměty, které potřebujeme, najdete v kategorii <b>POHON</b>. Vyberte ji."
"NEW","tutorial_ftladdftldrive","2624","","Kliknutím na položku v seznamu přidejte do objednávky jeden <b>FTL pohon</b>."
"NEW","tutorial_ftladdftlfuel","2624","","<b>FTL pohony</b> spotřebují jeden výboj na každý skok.\n\nPřidejte do objednávky také 5 <b>FTL výbojů</b>."
"NEW","tutorial_ftlconfirmorder","2624","","Potvrďte objednávku."
"NEW","tutorial_ftldelivery","2624","","Předměty nám doručí nákladní člun."
"NEW","tutorial_ftlinstallftl","2624","","Nainstalujte <b>FTL pohon</b> kamkoli do své lodi."
"NEW","tutorial_ftlpowerftl","2624","","Připojte <b>FTL pohon</b> k elektrické síti."
"NEW","tutorial_ftlstoragetoolbar","2624","","Posádce usnadníme práci tím, že jim určíme skladovat <b>FTL výboje</b> poblíž <b>FTL pohonu</b>.\n\nZ panelu <b>VÝSTAVBA</b> vyberte <b>SKLADIŠTĚ</b> a pak ze seznamu zvolte <b>FTL výboje</b>."
"NEW","tutorial_ftlstorageworld","2624","","Nyní tažením vytvořte skladovací zónu v blízkosti <b>FTL pohonu</b>."
"NEW","tutorial_ftlstoragedone","2624","","Posádka nyní přesune všechny <b>FTL výboje</b> do této zóny."
"NEW","tutorial_stargatescreen_title","2624","","PROJEKT HVĚZDNÁ BRÁNA"
"NEW","tutorial_stargatescreen1","2624","","Pojďme se podívat na <b>PROJEKT HVĚZDNÁ BRÁNA</b>.\n\nNáš pokrok můžeme sledovat na speciální obrazovce.\n\nOtevřete obrazovku <b>HVĚZDNÁ BRÁNA</b>."
"NEW","tutorial_stargatescreen2","2624","","Tato obrazovka ukazuje fáze výstavby potřebné k dokončení <b>HVĚZDNÉ BRÁNY</b>.\n\nNacházíme se ve <b>FÁZI</b> 1. Práce právě začaly."
"NEW","tutorial_stargatescreen3","2624","","V levé části obrazovky vidíte požadavky pro dokončení <b>FÁZE</b> 1.\n\nMusíme vyrobit:\n- 100 <b>RÁMŮ BRÁNY</b>\n- 10 <b>PRYSKYŘICE BRÁNY</b>"
"NEW","tutorial_stargatescreen4","2624","","Součástky pro <b>FÁZI</b> 1 se vyrábějí snadno a vše potřebné již máme na palubě.\n\nJejich prodejem <b>PROJEKTU HVĚZDNÁ BRÁNA</b> můžeme vydělat malé jmění."
"NEW","tutorial_stargatescreen5","2624","","Zavřete obrazovku <b>HVĚZDNÁ BRÁNA</b> opětovným kliknutím na ikonu v panelu (nebo stiskněte ESC)."
"NEW","tutorial_productionstart","2624","","Nyní se naučíme, jak vyrábět <b>RÁMY BRÁNY</b>."
"NEW","tutorial_fabrication_title","2624","","VÝROBA"
"NEW","tutorial_fabricationinstallfabricator","2624","","Součástky se vyrábějí ve <b>FABRIKÁTORU</b> ze surovin, jako jsou například <b>KOVOVÉ INGOTY</b>.\n\nNainstalujte <b>FABRIKÁTOR</b> kamkoli do jihovýchodního kvadrantu stanice."
"NEW","tutorial_fabricationinstallassemblytable","2624","","Tyto součástky se pak sestavují do hotových produktů na <b>MONTÁŽNÍM STOLE</b>.\n\nNainstalujte <b>MONTÁŽNÍ STŮL</b> někam poblíž <b>FABRIKÁTORU</b>."
"NEW","tutorial_fabricationpower","2624","","Toto nové vybavení potřebuje energii. Postavte <b>NAPÁJECÍ KABELY</b> a propojte svůj <b>REAKTOR</b> s <b>FABRIKÁTOREM</b> a <b>MONTÁŽNÍM STOLEM</b>."
"NEW","tutorial_fabricationconfigurefab1","2624","","Nové vybavení musíme nakonfigurovat, aby vyrábělo produkty, které chceme.\n\nKlikněte <b>PRAVÝM TLAČÍTKEM</b> na <b>FABRIKÁTOR</b> pro jeho nastavení."
"NEW","tutorial_fabricationconfigurefab2","2624","","Toto rozbalovací menu ukazuje všechny součástky, které můžeme ve <b>FABRIKÁTORU</b> vyrábět.\n\nVyberte ze seznamu <b>RÁM</b>."
"NEW","tutorial_fabricationconfigureass1","2624","","Stejným způsobem musíme nastavit i <b>MONTÁŽNÍ STŮL</b>.\n\nKlikněte <b>PRAVÝM TLAČÍTKEM</b> na montážní stůl."
"NEW","tutorial_fabricationconfigureass2","2624","","V rozbalovacím menu vyberte <b>RÁM BRÁNY</b>."
"NEW","tutorial_fabricationclosefab1","2624","","Zavřete panel vybavení kliknutím na X v pravém horním rohu nebo stisknutím klávesy <b>ESC</b>."
"NEW","tutorial_fabricationclosefab2","2624","","Zavřete panel vybavení kliknutím na X v pravém horním rohu nebo stisknutím klávesy <b>ESC</b>."
"NEW","tutorial_fabricationworking","2624","","Vaše posádka nyní vyrábí <b>RÁMY</b> z <b>KOVOVÝCH INGOTŮ</b> a následně tyto <b>RÁMY</b> sestavuje do <b>RÁMŮ BRÁNY</b>, které můžeme se ziskem prodat projektu <b>HVĚZDNÁ BRÁNA</b>."
"NEW","tutorial_smelters_title","2624","","HUTĚ"
"NEW","tutorial_smeltersintroduction","2624","","Budeme potřebovat hodně <b>KOVOVÝCH INGOTŮ</b>, pokud máme vyrobit dostatek <b>RÁMŮ BRÁNY</b>.\n\nNa palubě jich mnoho nemáme a brzy nám dojdou."
"NEW","tutorial_smeltersbuild","2624","","Máme tu ale spoustu <b>KOVOVÉHO ŠROTU</b>, který můžeme roztavit v <b>HUTI</b>.\n\nPostavte <b>HUŤ</b> někde poblíž výrobní linky."
"NEW","tutorial_smelterspower","2624","","Propojte hutě s <b>REAKTOREM</b> pomocí <b>NAPÁJECÍCH KABELŮ</b>."
"NEW","tutorial_smeltersscrapmetal","2624","","Klikněte pravým tlačítkem na <b>HUŤ</b> a nastavte jako materiál <b>KOVOVÝ ŠROT</b>."
"NEW","tutorial_smeltersoperational","2624","","Posádka nyní nanosí všechen <b>KOVOVÝ ŠROT</b> a přetaví ho na mnohem užitečnější <b>KOVOVÉ INGOTY</b>."
"NEW","tutorial_smeltersdismantle","2624","","Kolem této staré stanice je tuna <b>ZNIČENÉHO VYBAVENÍ</b>, které můžeme rozebrat na <b>KOVOVÝ ŠROT</b>.\n\nZ panelu <b>VÝSTAVBA</b> vyberte možnost <b>DEMONTOVAT</b>."
"NEW","tutorial_smelterssalvage","2624","","Klikněte na okolní <b>ZNIČENÉ VYBAVENÍ</b> a dejte tak posádce pokyn, aby ho rozebrala na <b>KOVOVÝ ŠROT</b>."
"NEW","tutorial_smeltersstoragetoolbar","2624","","Posádce usnadníme práci tím, že jim určíme skladovat <b>KOVOVÝ ŠROT</b> poblíž <b>HUTI</b>.\n\nZ panelu <b>VÝSTAVBA</b> vyberte <b>SKLADIŠTĚ</b> a pak ze seznamu zvolte <b>KOVOVÝ ŠROT</b>."
"NEW","tutorial_smeltersstorageworld","2624","","Nyní tažením vytvořte skladovací zónu v blízkosti <b>HUTI</b>."
"NEW","tutorial_smeltersstoragedone","2624","","Posádka nyní přesune všechen <b>KOVOVÝ ŠROT</b> do této zóny."
"NEW","tutorial_trade_title","2624","","OBCHOD"
"NEW","tutorial_tradewaitforsellable","2624","","Vaše posádka nyní pomocí vybavení vyrobí několik <b>RÁMŮ BRÁNY</b>."
"NEW","tutorial_tradeothersupplies","2624","","Systém <b>OBCHODU</b> můžeme využít k nákupu surovin pro výrobu dalších <b>RÁMŮ BRÁNY</b> i zásob, které budeme potřebovat k přežití.\n\nZnovu otevřete obrazovku <b>OBCHODU</b>."
"NEW","tutorial_tradebuyminerals","2624","","<b>METALICKÉ MINERÁLY</b> lze přetavit na <b>KOVOVÉ INGOTY</b> stejně jako <b>KOVOVÝ ŠROT</b>.\n\nPřidejte do obchodu všechny <b>METALICKÉ MINERÁLY</b>."
"NEW","tutorial_tradebuysmelter","2624","","Budeme také potřebovat další <b>HUŤ</b>, abychom mohli tyto <b>METALICKÉ MINERÁLY</b> začít zpracovávat.\n\nNajděte <b>HUŤ</b> v záložce <b>PRŮMYSL</b> a přidejte jeden kus do objednávky."
"NEW","tutorial_tradebuymore","2624","","Toto je dobrá příležitost k předzásobení dalšími zdroji, které jsou klíčové pro podporu života.\n\nDoporučujeme zakoupit:\n\n - 2x <b>PALIVO</b>\n - 2x <b>KYSLÍK</b>\n - 2x <b>VODA</b>\n - 2x <b>JÍDLO</b>\n\n- <b>NAJMĚTE</b> dalších 5 <b>ČLENŮ POSÁDKY</b>\n\nPo dokončení objednávku POTVRĎTE."
"NEW","tutorial_tradeinstallsmelter","2624","","Jakmile zboží dorazí, měli byste svou druhou <b>HUŤ</b> nainstalovat někde poblíž té první."
"NEW","tutorial_tradesmeltmetallicminerals","2624","","Nastavte <b>HUŤ</b> na zpracování <b>METALICKÝCH MINERÁLŮ</b>, které jste koupili, na další <b>KOVOVÉ INGOTY</b>."
"NEW","tutorial_productionsuccess","2624","","Výborně, nyní jste připraveni vyrábět <b>RÁMY BRÁNY</b>."
"NEW","tutorial_fleettrade","2624","","Loď je vybavena motory a <b>FTL</b> pohonem pro mezihvězdné cestování! Potřebuje však posádku.\n\nOtevřete obrazovku <b>OBCHODU</b>."
"NEW","tutorial_fleetcrew","2624","","Budeme potřebovat posádku. Najměte pět <b>ČLENŮ POSÁDKY</b> na obrazovce <b>OBCHODU</b>."
"NEW","tutorial_fleetcrew_shiftclick","2624","","<b>POZNÁMKA</b>: Pomocí <b>SHIFT + KLIKNUTÍ</b> můžete najímat v násobcích 5."
"NEW","tutorial_fleetspacesuits","2624","","Tato posádka bude také potřebovat <b>SKAFANDRY</b>, protože na palubě naší lodi zatím není atmosféra.\n\nObjednejte pro novou posádku pět <b>SKAFANDRŮ</b>."
"NEW","tutorial_fleettradeconfirm","2624","","<b>POTVRĎTE</b> obchod."
"NEW","tutorial_fleetcrewarrival","2624","","Vaše nová posádka dorazí nákladním člunem."
"NEW","tutorial_fleetresources","2624","","Budeme také potřebovat zdroje pro fungování lodi.\n\nNa obrazovce <b>OBCHODU</b> kupte:\n- 5x <b>PALIVO</b>\n- 5x <b>KYSLÍK</b>\n- 5x <b>FTL VÝBOJ</b>\n- 2x <b>JÍDLO</b>\n- 2x <b>VODA</b>.\n\nPo dokončení obchod POTVRĎTE."
"NEW","tutorial_fleetwaitforpowerup","2624","","Vaše posádka nyní loď zprovozní a nahodí motory a podporu života."
"NEW","tutorial_flight_title","2624","","LET"
"NEW","tutorial_flighttactical","2624","","Měli bychom motory podrobit krátkému zkušebnímu letu. Pro manévrování s lodí se přepněte do <b>TAKTICKÉHO</b> režimu kliknutím na zvýrazněné tlačítko nebo stisknutím <b>{ToggleTactical}</b>."
"NEW","tutorial_flightengines","2624","","Odtud můžete přímo ovládat <b>TAH</b> motorů.\n\nZkuste pomocí tohoto ovládacího prvku zvýšit tah motorů."
"NEW","tutorial_flightturning","2624","","Loď můžete také otáčet kliknutím <b>LEVÝM TLAČÍTKEM</b> v <b>TAKTICKÉM</b> režimu ve směru, kterým chcete letět."
"NEW","tutorial_flightsetcourse","2624","","Loď můžete poslat na konkrétní místo kliknutím <b>PRAVÝM TLAČÍTKEM</b>. Zkuste určit cíl cesty pravým kliknutím v taktickém pohledu."
"NEW","tutorial_flightexittactical","2624","","Ukončete <b>TAKTICKÝ</b> režim opětovným kliknutím na tlačítko nebo stisknutím <b>{ToggleTactical}</b>."
"NEW","tutorial_flightinformation","2624","","Vaše posádka bude loď ovládat a udržovat motory v chodu i během vašich cest. Zkuste létat po systému, dokud si ovládání neosvojíte.\n\nAž budete připraveni, zastavte loď nastavením <b>TAHU</b> na nulu v <b>TAKTICKÉM</b> režimu."
"NEW","tutorial_finance_title","2624","","KONTRAKTY"
"NEW","tutorial_financemissionscreen","2624","","Nyní, když je naše loď v provozu, si musíme začít vydělávat. Můžete plnit kontrakty za finanční odměnu a reputaci.\n\nOtevřete obrazovku <b>KONTRAKTY</b> pro zobrazení seznamu dostupných zakázek."
"NEW","tutorial_financeselectship","2624","","Kontrakty se přiřazují k lodi, kterou máte právě vybranou.\n\nMezi lokacemi může cestovat pouze <b>PROCYON</b>, vyberte tedy loď <b>PROCYON</b>."
"NEW","tutorial_financeselecttransport","2624","","Zde máme kontrakt na <b>PŘEPRAVU PASAŽÉRŮ</b>, klikněte na něj pro zobrazení podrobností."
"NEW","tutorial_financeassigntransport","2624","","Tato mise vyžaduje přepravu skupiny lidí odsud na jiné místo v sektoru.\n\nKliknutím na tlačítko „Přijmout“ přiřaďte tento kontrakt lodi <b>PROCYON</b>."
"NEW","tutorial_financepassengersinbound","2624","","Pasažéři budou na loď <b>PROCYON</b> dopraveni nákladním člunem."
"NEW","tutorial_financesectormap","2624","","Všichni pasažéři jsou na palubě lodi <b>PROCYON</b> a náš <b>FTL pohon</b> je funkční. Nyní musíme naplánovat <b>FTL skok</b> do cílové destinace.\n\nOtevřete <b>MAPU SEKTORU</b>."
"NEW","tutorial_financesetdestination","2624","","Toto je mapa všech systémů v tomto sektoru.\n\nVaše loď a stanice se nacházejí uprostřed, na místě označeném <b>ZDE-SE-NACHÁZÍTE</b>.\n\nNaplánujte trasu k cíli (označenému <b>PŘEPRAVA PASAŽÉRŮ</b>) kliknutím na dané místo."
"NEW","tutorial_financeclosesectormap","2624","","Zavřete <b>MAPU SEKTORU</b> kliknutím na X v pravém horním rohu nebo stisknutím klávesy <b>ESC</b>."
"NEW","tutorial_financeftlwindow","2624","","Otevřete <b>FTL obrazovku</b> a zadejte příkaz k <b>FTL skoku</b>."
"NEW","tutorial_financepreparejump","2624","","Klikněte na <b>PŘIPRAVIT SKOK</b> pro nasměrování lodi a přípravu na hyperprostor."
"NEW","tutorial_financepreparingjump","2624","","<b>PROCYON</b> se natočí pro vstup do hyperprostoru a připraví <b>FTL pohon</b> ke skoku."
"NEW","tutorial_financejump","2624","","Klikněte na tlačítko <b>SKOČIT</b> pro vstup do hyperprostoru."
"NEW","tutorial_financehyperspace","2624","","Jsme v hyperprostoru!"
"NEW","tutorial_financearrived","2624","","Dorazili jsme do cílového systému."
"NEW","tutorial_financeselectmission","2624","","Nyní musíme odevzdat dokončený kontrakt na přepravu.\n\nOtevřete obrazovku <b>KONTRAKTY</b> a vyberte misi s pasažéry."
"NEW","tutorial_financeturnin","2624","","Kliknutím na tlačítko <b>VYLOŽIT</b> vysadíte pasažéry a obdržíte platbu."
"NEW","tutorial_financeturningin","2624","","Pro pasažéry bude vyslán nákladní člun."
"NEW","tutorial_financemissioncomplete","2624","","Všichni pasažéři dorazili v pořádku. Nyní vám bude vyplacena odměna a získáte body k humanitárnímu hodnocení – to vám zpřístupní obtížnější a výnosnější mise."
"NEW","tutorial_wrapup_title","2624","","KONEC TUTORIÁLU"
"NEW","tutorial_wrapup1","2624","","Probrali jsme základy. Naučili jste se, jak instalovat vybavení na loď a jak se pohybovat ve vesmíru."
"NEW","tutorial_wrapup2","2624","","Jakou kariéru si zvolíte, je nyní na vás. Máte mnoho příležitostí a za pochodu se naučíte více.\n\nOtevřete nástěnku <b>KONTRAKTŮ</b>."
"NEW","tutorial_wrapup3","2624","","Nyní máte k dispozici mnoho různých typů kontraktů.\n\nMusíte však zůstat ve střehu, kapitáne. Existují zprávy o ještě výnosnějších příležitostech, které si budete muset najít sami."
"NEW","tutorial_wrapup4","2624","","Sledujte pozorně speciální systémy na mapě, nikdy nevíte, koho nebo co tam můžete najít."
"NEW","tutorial_wrapupfinal","2624","","Ať už si vyberete cokoli, další instrukce obdržíte v případě potřeby.\n\nJe jen na vás, co uděláte dál."
"NEW","tutorial_tutorialend","2624","","[Konec tutoriálu - Alpha 11]"
"NEW","tutorial_tutorialskip","2624","","Opravdu si přejete přeskočit tutoriál?"
"NEW","tutorial_tutorialskipyes","2624","","PŘESKOČIT TUTORIÁL"
"NEW","tutorial_tutorialskipno","2624","","POKRAČOVAT V TUTORIÁLU"
"NEW","tutorial_resin_title","2624","","SBĚRAČE PLYNU"
"NEW","tutorial_resinstart","2624","","Nyní se naučíme, jak vyrábět <b>PRYSKYŘICI BRÁNY</b>."
"NEW","tutorial_resinintro","2624","","Vrátíme-li pozornost k Hvězdné bráně, projekt po nás vyžaduje také výrobu <b>PRYSKYŘICE BRÁNY</b>.\n\nK tomu využijeme loď <b>INDUSTRIOUS</b> – budeme sbírat <b>METREONOVÝ PLYN</b>, rafinovat ho a zpracovávat na <b>PRYSKYŘICI BRÁNY</b>."
"NEW","tutorial_resinintro2","2624","","Vydělejte dostatek peněz na nákup následujícího vybavení pro loď <b>INDUSTRIOUS</b>:\n\n- 1x <b>SBĚRAČ PLYNU</b>\n- 1x <b>RAFINÉRIE</b>\n- 1x <b>CHEMICKÁ LABORATOŘ</b>"
"NEW","tutorial_resinselectnebula","2624","","Než začneme se sběrem <b>METREONOVÉHO PLYNU</b>, musíme přesunout loď <b>INDUSTRIOUS</b> do systému, kde se nachází <b>PLYNNÉ MRAČNO</b>.\n\nVyberte vhodný cíl na <b>MAPĚ SEKTORU</b>."
"NEW","tutorial_resinjumptonebula","2624","","Zavřete mapu sektoru a pomocí <b>FTL</b> okna proveďte skok lodi <b>INDUSTRIOUS</b> do mlhoviny."
"NEW","tutorial_resininstallgascollector","2624","","Nainstalujte <b>SBĚRAČ PLYNU</b>, <b>RAFINÉRII</b> a <b>CHEMICKOU LABORATOŘ</b> tak, aby byly blízko sebe."
"NEW","tutorial_resinpowerup","2624","","Zapněte napájení <b>SBĚRAČE PLYNU</b>, <b>RAFINÉRIE</b> a <b>CHEMICKÉ LABORATOŘE</b>."
"NEW","tutorial_resinrefineryrecipe","2624","","Klikněte pravým tlačítkem na <b>RAFINÉRII</b> a nastavte recept na <b>RAFINOVAT METREONOVÝ PLYN</b>."
"NEW","tutorial_resinchemicallabrecipe","2624","","Klikněte pravým tlačítkem na <b>CHEMICKOU LABORATOŘ</b> a nastavte recept na <b>VYROBIT PRYSKYŘICI BRÁNY</b>."
"NEW","tutorial_resinconnectgascollector","2624","","Propojte <b>SBĚRAČ PLYNU</b> s <b>RAFINÉRIÍ</b> pomocí <b>POTRUBÍ</b>."
"NEW","tutorial_resinconnectchemicallab","2624","","Propojte <b>RAFINÉRII</b> s <b>CHEMICKOU LABORATOŘÍ</b> pomocí <b>POTRUBÍ</b>."
"NEW","tutorial_resinsuccess","2624","","Výborně, zahájili jste výrobu <b>PRYSKYŘICE BRÁNY</b>.\n\nAž jí vyrobíte dostatek, leťte zpět k jakékoli <b>KOLONII</b>, <b>LODĚNICI</b> nebo do systému <b>BRÁNY</b> a prodejte ji <b>PROJEKTU HVĚZDNÁ BRÁNA</b>."
"NEW","tutorial_end_title","2624","","KONEC TUTORIÁLU"
"NEW","tutorial_docking_title","2624","","DOKOVÁNÍ"
"NEW","tutorial_dockingstart","2624","","Nyní se naučíme, jak zadokovat vaši loď k jiné lodi."
"NEW","tutorial_dockingcheckthrusters","2624","","Aby bylo možné úspěšně zadokovat, vaše loď potřebuje alespoň čtyři funkční <b>TRYSKY</b>.\n\nPoužijte jinou loď, nebo zakupte a nainstalujte čtyři trysky na blízké obchodní stanici."
"NEW","tutorial_dockingswitchtotactical","2624","","Začněte přepnutím do <b>TAKTICKÉHO</b> režimu kliknutím na tlačítko nebo stisknutím <b>{ToggleTactical}</b>."
"NEW","tutorial_dockingapproachship_x","2624","","Použijte hlavní motory lodi, abyste se přiblížili k lodi *X."
"NEW","tutorial_dockingzoomin","2624","","Přibližte si pohled, abyste jasně viděli naváděcí značky. Jsou to <b>ČERVENÉ</b> kosočtverce vyčnívající z dokovacích portů."
"NEW","tutorial_dockingopenmaneuver","2624","","Otevřete ovládání <b>MANÉVROVACÍCH TRYSEK</b>."
"NEW","tutorial_dockingmaneuverkeys","2624","","Použijte manévrovací ovládání k uvedení lodi do správné pozice.\n\nMůžete také použít klávesy <b>{ManoeuvreUp}</b>, <b>{ManoeuvreLeft}</b>, <b>{ManoeuvreDown}</b>, <b>{ManoeuvreRight}</b> pro pohyb a <b>{ManoeuvreClockwise}</b>, <b>{ManoeuvreCounterClockwise}</b> pro otáčení lodi."
"NEW","tutorial_dockingmaneuver","2624","","Pomocí <b>TRYSEK</b> manévrujte s lodí tak, aby se <b>ČERVENÉ</b> kosočtverce vašich dokovacích portů srovnaly s dokovacím portem lodi *X.\n\nPři správném zarovnání se oba změní na <b>ŽLUTOU</b>.\n\nUdržujte lodě zarovnané, dokud se dokovací most zcela nevysune."
"NEW","tutorial_dockingsuccess","2624","","Výborně. Úspěšně jste zadokovali!"
"NEW","tutorial_logistics_crew_title","2624","","LOGISTIKA POSÁDKY"
"NEW","tutorial_logisticscrewstart","2624","","Nyní se naučíme, jak přesunout posádku z jedné lodi na druhou.\n\nObě lodě musí být zadokované, aby posádka mohla přejít z jedné do druhé."
"NEW","tutorial_logisticscrewswitchtonormalview","2624","","Nejdříve se přepněte zpět do normálního pohledu ukončením taktického režimu."
"NEW","tutorial_logisticscrewselectship","2624","","Vyberte loď <b>UMC Astral Temptress</b>.\n\nJak vidíte, nemá žádnou posádku."
"NEW","tutorial_logisticscrewopen","2624","","Otevřete okno Logistiky flotily."
"NEW","tutorial_logisticscrewselectfrom","2624","","Vyberte <b>ZDROJOVOU</b> loď, <b>ODKUD</b> bude posádka pocházet."
"NEW","tutorial_logisticscrewclicktarget","2624","","Klikněte do pole <b>POSÁDKA</b> u <b>CÍLOVÉ</b> lodi a vyžádejte přesun 5 členů posádky."
"NEW","tutorial_logisticscrewclicktarget_shiftclick","2624","","<b>POZNÁMKA</b>: Pomocí <b>SHIFT + KLIKNUTÍ</b> můžete vyžádat přesun v násobcích 5."
"NEW","tutorial_logisticscrewwait","2624","","Výborně. Teď už jen musíme počkat, až se posádka přesune."
"NEW","tutorial_logisticscrewsuccess","2624","","Skvělá práce. Úspěšně jste přesunuli část posádky!"
"NEW","tutorial_combat_title","2624","","BOJ"
"NEW","tutorial_combatstart","2624","","Nyní se naučíme základní bojové techniky."
"NEW","tutorial_combatswitchtotacticalview","2624","","Přepněte se do taktického režimu."
"NEW","tutorial_combatopenweaponscontrol","2624","","Otevřete panel ovládání zbraní."
"NEW","tutorial_combatrange","2624","","Dosah zbraní uvidíte, když na ně najedete myší. Zbraně budou automaticky střílet na nepřátelské lodě ve svém dosahu."
"NEW","tutorial_combatselectcannon","2624","","Vaše děla mohou také cílit na konkrétní body na nepřátelských lodích.\n\nNejdříve vyberte zbraně, které chcete použít.\n\nPomocí <b>SHIFT + KLIKNUTÍ</b> můžete vybrat více zbraní najednou."
"NEW","tutorial_combatselecttarget","2624","","Zaměřte jejich zbraňové systémy, aby vám nemohly dále škodit."
"NEW","tutorial_combatbattlestations","2624","","Účinek <b>EMP</b> vyprchává!\n\nRozmístěte zbraně a připravte posádku k boji kliknutím na <b>BOJOVÁ POHOTOVOST</b>."
"NEW","tutorial_combatkeepmoving","2624","","Během boje se neustále pohybujte – zvýšíte tím svou <b>ÚHYBNOST</b> a bude těžší vás zasáhnout."
"NEW","tutorial_combatsuccess","2624","","Výborně. Naučili jste se používat zbraně. Teď zahajte palbu na pirátskou loď dle libosti!"
"NEW","tutorial_battlestations_title","2624","","BOJOVÁ POHOTOVOST"
"NEW","tutorial_battlestationsstart","2624","","Nyní se naučíme, jak připravit naše zbraně k boji.\n\nHra je prozatím pozastavena."
"NEW","tutorial_battlestationsactivate","2624","","<b>BOJOVÁ POHOTOVOST</b> musí být aktivována dříve, než bude možné zbraně použít.\n\nTím dáte posádce pokyn, aby se připravila k boji!"
"NEW","tutorial_battlestationshighlightcrew","2624","","Posádka se rozběhne ke zbraním, aby je připravila k palbě.\n\nGatlingovy kulomety k obsluze žádnou posádku nevyžadují."
"NEW","tutorial_battlestationshighlightguns","2624","","Po příchodu posádky se začnou vysouvat hlavně zbraní.\n\nAž budou hlavně plně vysunuté, budou zbraně připraveny k palbě!"
"NEW","tutorial_battlestationssuccess","2624","","Výborně, vaše zbraně jsou nyní úspěšně připraveny k boji!"
"NEW","tutorial_stargatejump_title","2624","","SKOK HVĚZDNOU BRÁNOU"
"NEW","tutorial_stargatejumpstart","2624","","Nyní se naučíme, jak provést skok pomocí nově zprovozněné Hvězdné brány."
"NEW","tutorial_stargatejumpnopower","2624","","Hvězdná brána momentálně ztratila napájení a musí být znovu spuštěna.\n\nK napájení brány použijte energetické vysílače.\n\nAž bude brána připravena, zkusíme to znovu!"
"NEW","tutorial_stargatejumpintro","2624","","Hvězdná brána umožňuje cestování mezi různými sektory.\n\nSkok stojí jeden <b>FTL</b> výboj a brána bude během probíhajícího skoku spotřebovávat více energie."
